Trial	CURRENT_FIX_INTEREST_AREA_ID	Surprisal
16	77	0.931863
16	78	0.811007
16	79	0.473952
16	80	0.639772
16	81	1.94557
16	82	1.78724
16	83	1.87617
16	84	2.37273
16	85	0.738157
16	86	2.04907
16	87	1.2269865
17	1	3.98068
17	2	0.388102
17	3	1.31141
17	4	2.57926
17	5	2.64042
17	6	1.22151
17	7	0.60871
17	8	1.32412
17	9	0.716319
17	10	0.831437
17	11	0.659706
17	12	0.48011
17	13	0.349913
17	14	0.8619685
17	15	1.24777
17	16	1.4731
17	17	0.929817
17	18	1.573725
17	19	1.4098
17	20	1.12074
17	21	0.509003
17	22	0.48011
17	23	0.639772
17	24	0.527226
17	25	2.13078
17	26	2.13202
17	27	1.677725
17	28	0.699607
17	29	2.834265
17	30	1.14396
17	31	1.27084
17	32	1.19085
17	33	1.10735
17	34	1.11395
17	35	0.849707
17	36	1.46233
17	37	1.0083
17	38	3.4315
17	39	0.674978
17	40	1.02839
17	41	0.965028
17	42	0.748229
17	43	1.22264
17	44	1.28275
17	45	0.422455
17	46	0.639772
17	47	0.171334
17	48	0.585859
17	49	0.48011
17	50	1.14297
17	51	1.39103
17	52	0.854318
17	53	0.499538
17	54	2.01595
17	55	0.69086
17	56	0.210385
17	57	0.870248
17	58	1.211455
17	59	2.03609
17	60	0.7786855
17	61	4.03517
17	62	0.231295
17	63	1.31141
17	64	0.734127
17	65	0.685715
17	66	0.171334
17	67	0.585859
17	68	3.81683
17	69	0.490218
17	70	0.856011
17	71	0.659706
17	72	0.949699
17	73	1.45323
17	74	1.21421
17	75	1.396715
17	76	1.32887
17	77	3.87483
17	78	0.758394
17	79	0.644206
17	80	0.814872
17	81	0.5344545
17	82	1.31198
17	83	0.574796
17	84	0.811007
17	85	0.473952
17	86	0.349913
17	87	1.42909
17	88	0.326749
17	89	3.81263
17	90	0.465817
17	91	0.856011
17	92	0.659706
17	93	1.459775
17	94	2.13078
17	95	3.31933
17	96	0.86406
17	97	0.685715
17	98	0.171334
17	99	2.3685
17	100	0.8200085
18	1	1.1875
18	2	1.1453
18	3	0.810068
18	4	1.45894
18	5	0.651685
18	6	0.500081
18	7	0.48011
18	8	0.349913
18	9	0.53887
18	10	0.48011
18	11	0.7113065
18	12	1.1875
18	13	1.1453
18	14	1.98796
18	15	1.27069
18	16	1.38396
18	17	0.648344
18	18	0.464255
18	19	0.639772
18	20	0.171334
18	21	1.92309
18	22	0.232773
18	23	0.448699
18	24	0.349913
18	25	0.53887
18	26	0.895726
18	27	1.02839
18	28	0.965028
18	29	1.06657
18	30	1.98796
18	31	1.95263
18	32	0.206899
18	33	3.85103
18	34	0.822365
18	35	1.06944
18	36	1.49133
18	37	1.45455
18	38	0.686819
18	39	0.39368
18	40	0.7113065
18	41	0.882805
18	42	1.51429
18	43	1.13661
18	44	0.888622
18	45	1.10239
18	46	0.422455
18	47	0.6866915
18	48	1.32909
18	49	2.80819
18	50	0.92397
18	51	1.06637
18	52	0.530718
18	53	0.281637
18	54	1.0985
18	55	1.0492785
18	56	1.14628
18	57	1.43139
18	58	1.2469
18	59	1.33545
18	60	1.95714
18	61	0.960032
18	62	1.38769
18	63	0.86395
18	64	0.281637
18	65	1.61246
18	66	1.68363
18	67	0.794164
18	68	0.896143
18	69	0.971386
18	70	1.1875
18	71	0.985268
18	72	1.39115
18	73	0.943846
18	74	1.56983
18	75	1.3461
18	76	1.280675
18	77	1.1406
18	78	2.020525
18	79	1.02054
18	80	0.41096
18	81	2.09935
18	82	4.55597
18	83	1.105805
18	84	3.83425
18	85	0.59579
18	86	0.790658
18	87	0.48011
18	88	0.6866915
18	89	4.03517
18	90	0.6289325
19	1	0.882805
19	2	1.52066
19	3	5.44819
19	4	0.544548
19	5	1.31141
19	6	1.17163
19	7	0.626609
19	8	1.54968
19	9	1.0952465
19	10	1.0952465
19	11	1.85792
19	12	1.1875
19	13	0.579525
19	14	1.53535
19	15	0.9839825
19	16	0.882805
19	17	1.51429
19	18	1.0509465
19	19	1.38208
19	20	0.574796
19	21	3.60958
19	22	1.12537
19	23	0.780649
19	24	3.76686
19	25	1.0745315
19	26	1.1875
19	27	0.579525
19	28	2.84991
19	29	0.402113
19	30	0.93735
19	31	2.30512
19	32	0.254846
19	33	1.45961
19	34	1.74677
19	35	1.4375
19	36	1.27664
19	37	2.12232
19	38	0.744746
19	39	1.40126
19	40	0.882805
19	41	1.51429
19	42	1.4476
19	43	0.59931
19	44	1.323235
19	45	1.31198
19	46	1.055073
19	47	3.0292
19	48	0.864701
19	49	1.294185
19	50	1.09693
19	51	3.87483
19	52	0.490218
19	53	1.74811
19	54	1.2768285
19	55	0.527794
19	56	0.821554
19	57	1.42368
19	58	1.88205
19	59	0.6707475
19	60	1.0952465
19	61	0.93665
19	62	1.461315
19	63	1.24777
19	64	1.4731
19	65	0.981948
19	66	0.9232
19	67	0.974867
19	68	1.87617
19	69	1.0411335
19	70	2.58099
19	71	1.55501
19	72	1.259435
19	73	1.685595
19	74	0.88883
19	75	1.461315
19	76	1.1875
19	77	1.1453
19	78	1.320815
19	79	1.1875
19	80	0.985268
19	81	1.02514
19	82	3.71069
19	83	0.902578
19	84	1.1875
19	85	1.1453
19	86	1.320815
19	87	1.27084
19	88	0.868991
19	89	0.7553645
19	90	0.220787
19	91	0.618695
19	92	3.15333
19	93	1.124568
19	94	1.09693
19	95	1.25059
19	96	1.13661
19	97	1.40683
19	98	1.55431
19	99	1.96389
19	100	0.220787
19	101	1.9616
19	102	0.856453
19	103	1.284635
20	1	0.699607
20	2	0.227447
20	3	1.03752
20	4	0.859996
20	5	0.473952
20	6	0.639772
20	7	0.5344545
20	8	1.32909
20	9	0.871451
20	10	1.38769
20	11	2.34547
20	12	3.48944
20	13	0.7585455
20	14	0.644206
20	15	0.332853
20	16	1.35827
20	17	0.805377
20	18	0.473952
20	19	1.10281
20	20	1.94663
20	21	0.878561
20	22	1.38769
20	23	0.931863
20	24	3.60958
20	25	0.561102
20	26	1.9060845
20	27	1.26951
20	28	1.13617
20	29	0.859996
20	30	0.473952
20	31	0.7113065
20	32	1.1875
20	33	2.5031
20	34	0.548596
20	35	0.448699
20	36	0.6866915
20	37	1.02839
20	38	1.06752
20	39	1.23787
20	40	3.66754
20	41	0.561102
20	42	0.790658
20	43	0.48011
20	44	0.349913
20	45	0.53887
20	46	0.48011
20	47	2.08728
20	48	0.320901
20	49	1.89286
20	50	0.886542
20	51	0.869974
20	52	1.01707
20	53	1.89286
20	54	1.221305
20	55	2.3246
20	56	2.46827
20	57	0.602494
20	58	0.283467
20	59	0.53887
20	60	1.542505
20	61	0.932016
20	62	1.02004
20	63	2.28742
20	64	3.88313
20	65	0.778586
20	66	2.84138
20	67	1.42943
20	68	0.879408
20	69	0.694393
20	70	0.685715
20	71	0.527226
20	72	1.7776545
20	73	1.91163
20	74	2.51788
20	75	2.12763
20	76	1.21994
20	77	2.41968
20	78	1.26331
20	79	2.42983
20	80	1.17786
20	81	0.644206
20	82	0.8013515
20	83	0.916524
20	84	1.40159
20	85	0.704781
20	86	1.20199
20	87	1.0509465
20	88	1.13618
20	89	0.6218905
20	90	1.88866
20	91	1.15122
20	92	2.30348
20	93	2.17102
20	94	0.688906
20	95	0.422455
20	96	0.7113065
20	97	1.18473
20	98	0.851121
20	99	1.316165
21	1	0.699607
21	2	1.12417
21	3	1.24454
21	4	1.91719
21	5	3.87545
21	6	0.561102
21	7	0.790658
21	8	1.73797
21	9	0.931863
21	10	1.52199
21	11	1.1875
21	12	0.579525
21	13	0.811007
21	14	1.30008
21	15	1.33901
21	16	1.4476
21	17	0.59931
21	18	1.11463
21	19	1.510432
21	20	0.281637
21	21	1.13782
21	22	0.882805
21	23	1.03379
21	24	0.681698
21	25	0.940284
21	26	0.342731
21	27	1.70238
21	28	1.22963
21	29	1.267285
21	30	1.1875
21	31	0.579525
21	32	0.811007
21	33	0.877698
21	34	1.68044
21	35	0.852208
21	36	1.56526
21	37	0.931189
21	38	0.6828135
21	39	1.32909
21	40	4.0183
21	41	0.822365
21	42	0.780649
21	43	3.76686
21	44	1.0745315
21	45	0.644206
21	46	0.332853
21	47	1.35827
21	48	1.37106
21	49	1.0083
21	50	0.48475
21	51	0.639772
21	52	0.171334
21	53	1.41625
21	54	2.08136
21	55	1.1417895
21	56	3.0292
21	57	2.51756
21	58	3.88332
21	59	0.857859
21	60	0.699607
21	61	1.12417
21	62	3.87545
21	63	0.561102
21	64	1.30095
21	65	1.45943
21	66	0.694393
21	67	0.283467
21	68	0.53887
21	69	1.73797
21	70	2.65475
21	71	0.82342
21	72	0.298652
21	73	1.42606
21	74	2.50692
21	75	0.472609
21	76	0.992473
21	77	0.880117
21	78	0.7517855
21	79	2.01675
21	80	0.949018
21	81	0.519998
21	82	0.639772
21	83	1.01162
21	84	1.47265
21	85	1.89419
21	86	2.05549
21	87	1.93311
21	88	1.43122
21	89	3.75215
21	90	0.461704
21	91	1.33828
21	92	0.699607
21	93	1.12417
21	94	1.24454
21	95	1.91719
21	96	1.388509
21	97	0.932016
21	98	0.965028
21	99	0.748229
21	100	0.703711
21	101	0.685715
21	102	1.01162
21	103	2.21959
21	104	0.703941
21	105	1.51577
22	1	3.98068
22	2	0.957181
22	3	0.638572
22	4	0.207042
22	5	0.585859
22	6	0.7437
22	7	1.68044
22	8	0.719684
22	9	0.283467
22	10	1.62397
22	11	1.11113
22	12	0.58476
22	13	3.21451
22	14	0.755655
22	15	2.33215
22	16	1.64798
22	17	1.28843
22	18	1.387195
22	19	2.03609
22	20	0.509741
22	21	1.7287
22	22	0.211905
22	23	1.35827
22	24	2.57926
22	25	0.472609
22	26	2.9612
22	27	1.25728
22	28	1.0891
22	29	1.2631
22	30	1.803335
22	31	3.98068
22	32	0.388102
22	33	1.31141
22	34	1.06484
22	35	4.39699
22	36	0.497759
22	37	0.790658
22	38	0.48011
22	39	2.05594
22	40	0.8840835
22	41	0.644206
22	42	0.332853
22	43	1.35827
22	44	1.37106
22	45	1.83608
22	46	0.8950135
22	47	0.93665
22	48	1.4133
22	49	1.825925
22	50	0.517118
22	51	1.13473
22	52	1.53535
22	53	0.9839825
22	54	1.1875
22	55	0.579525
22	56	1.522
22	57	1.24777
22	58	1.18098
22	59	0.322469
22	60	1.35827
22	61	0.805377
22	62	0.473952
22	63	0.7113065
22	64	0.882805
22	65	0.404759
22	66	0.6866915
22	67	0.940284
22	68	0.342731
22	69	1.35827
22	70	0.734127
22	71	1.98168
22	72	0.919764
22	73	2.02696
22	74	3.98068
22	75	0.388102
22	76	1.31141
22	77	0.734127
22	78	0.283467
22	79	1.42909
22	80	4.36339
22	81	0.7621645
22	82	0.644206
22	83	0.332853
22	84	1.62397
22	85	1.2768285
22	86	0.527794
22	87	1.33504
22	88	0.9839825
22	89	1.1875
22	90	0.579525
22	91	1.522
23	1	1.38217
23	2	0.8165895
23	3	0.685311
23	4	0.305673
23	5	0.924337
23	6	0.464849
23	7	0.349913
23	8	1.62397
23	9	1.03097
23	10	0.637459
23	11	1.09611
23	12	0.7572385
23	13	3.98068
23	14	0.957181
23	15	0.326575
23	16	1.65647
23	17	1.32547
23	18	4.0993
23	19	0.231295
23	20	1.31141
23	21	1.66236
23	22	1.13208
23	23	1.19135
23	24	2.58209
23	25	1.227707
23	26	2.58209
23	27	0.8966355
23	28	1.038562
23	29	1.57577
23	30	1.25303
23	31	0.6729695
23	32	1.31198
23	33	0.7834195
23	34	1.1875
23	35	0.889624
23	36	2.22585
23	37	1.75228
23	38	1.317268
23	39	3.22338
23	40	0.982294
23	41	1.82744
23	42	0.747986
23	43	3.80196
23	44	0.758394
23	45	3.98068
23	46	0.957181
23	47	0.326575
23	48	1.34495
23	49	2.57926
23	50	1.55525
23	51	1.6307935
23	52	1.02839
23	53	0.795176
23	54	0.383865
23	55	1.35827
23	56	0.734127
23	57	0.685715
23	58	1.01162
23	59	1.282925
23	60	1.310245
23	61	1.31198
23	62	0.793544
23	63	0.281637
23	64	1.18577
23	65	0.478695
23	66	1.44268
23	67	1.12769
23	68	2.01999
23	69	0.656945
23	70	0.939525
23	71	1.36025
23	72	1.27084
23	73	1.19085
23	74	1.058365
23	75	0.983783
23	76	1.25059
23	77	1.06747
23	78	0.924337
23	79	0.464849
23	80	0.6866915
23	81	1.31198
23	82	0.777614
23	83	0.863249
23	84	2.04433
23	85	0.343833
23	86	0.349913
23	87	2.15149
23	88	1.40108
23	89	1.234441
23	90	2.58209
23	91	1.92499
23	92	1.11545
23	93	1.31198
23	94	0.7834195
24	1	3.98068
24	2	0.859619
24	3	0.174381
24	4	0.902282
24	5	1.79206
24	6	2.19414
24	7	0.880825
24	8	0.275035
24	9	0.585241
24	10	0.29027
24	11	1.42909
24	12	1.13123
24	13	0.403069
24	14	0.7572885
24	15	0.220787
24	16	1.7063475
24	17	0.685311
24	18	0.6496845
24	19	0.9735145
24	20	1.57577
24	21	1.11574
24	22	2.02674
24	23	0.491271
24	24	0.9844025
24	25	1.1875
24	26	0.889624
24	27	0.924337
24	28	1.245955
24	29	1.38217
24	30	1.88357
24	31	0.564737
24	32	2.82826
24	33	1.17524
24	34	0.854148
24	35	4.12532
24	36	2.50709
24	37	1.52743
24	38	0.748229
24	39	0.703711
24	40	0.283467
24	41	2.06683
24	42	0.685798
24	43	0.298652
24	44	0.53887
24	45	3.81683
24	46	0.758394
24	47	0.403069
24	48	0.821554
24	49	0.810068
24	50	3.09211
24	51	1.23175
24	52	1.367473
24	53	0.685311
24	54	0.547449
24	55	1.24777
24	56	1.4731
24	57	0.981948
24	58	1.42368
24	59	1.73399
24	60	1.75857
24	61	0.830412
24	62	0.645784
24	63	0.527226
24	64	0.882805
24	65	1.51429
24	66	1.13661
24	67	0.9232
24	68	0.974867
24	69	1.05091
24	70	0.342731
24	71	1.4239
24	72	1.1875
24	73	1.1453
24	74	0.888622
24	75	1.292997
24	76	1.6326665
24	77	2.86709
24	78	0.850361
24	79	0.6917295
24	80	0.6123115
24	81	1.98796
24	82	0.818601
24	83	1.052516
24	84	1.1664
24	85	2.30348
24	86	4.95261
24	87	0.490521
24	88	1.358583
24	89	1.038562
24	90	1.375225
24	91	0.93665
24	92	0.795176
24	93	0.383865
24	94	1.463285
6	95	1.11574
24	96	1.79473
24	97	1.40497
24	98	2.040175
24	99	0.882805
24	100	0.404759
24	101	0.6866915
24	102	1.31198
24	103	1.15122
24	104	1.5792
24	105	1.972385
25	1	0.644206
25	2	0.332853
25	3	1.35827
25	4	1.504045
25	5	1.95565
25	6	0.145829
25	7	1.26011
25	8	0.53635
25	9	0.935173
25	10	0.644206
25	11	1.00945
25	12	1.2631
25	13	1.63826
25	14	2.17806
25	15	0.145829
25	16	1.8231
25	17	0.931863
25	18	2.50692
25	19	4.81321
25	20	0.7585455
25	21	1.1875
25	22	0.579525
25	23	1.22264
25	24	1.28275
25	25	0.422455
25	26	0.6866915
25	27	1.26242
25	28	0.858075
25	29	1.9797
25	30	0.918126
25	31	1.1875
25	32	0.579525
25	33	1.05597
25	34	0.246436
25	35	1.45961
25	36	1.0469
25	37	0.220994
25	38	1.31368
25	39	1.4098
25	40	1.25521
25	41	1.14049
25	42	0.579565
25	43	1.4695
25	44	0.25968
25	45	1.45961
25	46	0.67087
25	47	0.422455
25	48	1.10281
25	49	1.1875
25	50	0.579525
25	51	0.811007
25	52	0.473952
25	53	1.14297
25	54	0.654019
25	55	1.058451
25	56	2.39986
25	57	1.250943
25	58	1.1406
25	59	0.691724
25	60	1.01162
25	61	1.57805
25	62	0.802336
25	63	0.220787
25	64	2.63642
25	65	0.775945
25	66	2.21273
25	67	0.807514
25	68	0.519238
25	69	1.438085
25	70	1.31198
25	71	0.574796
25	72	1.55918
25	73	0.380491
25	74	3.81683
25	75	0.674978
25	76	1.26242
25	77	0.858075
25	78	0.626609
25	79	2.50692
25	80	1.312995
25	81	0.983783
25	82	0.596302
25	83	0.8098815
25	84	0.6373525
25	85	2.31462
25	86	1.50449
25	87	0.992068
25	88	1.69529
25	89	1.038562
25	90	0.924337
25	91	3.62727
25	92	0.490218
25	93	1.358583
26	1	1.1875
26	2	0.579525
26	3	0.811007
26	4	0.473952
26	5	0.639772
26	6	1.01162
26	7	1.57805
26	8	0.326107
26	9	1.26428
26	10	0.9606505
26	11	1.46424
26	12	2.66572
26	13	2.1257
26	14	1.221575
26	15	1.16232
26	16	1.186545
26	17	0.93665
26	18	0.795176
26	19	0.383865
26	20	1.62397
26	21	1.1875425
26	22	1.27084
26	23	1.7447335
26	24	0.699607
26	25	1.12417
26	26	1.50093
26	27	1.45323
26	28	2.28616
26	29	0.326749
26	30	1.331605
26	31	1.1875
26	32	0.579525
26	33	0.811007
26	34	0.473952
26	35	0.7113065
26	36	2.03609
26	37	0.78846
26	38	0.293899
26	39	0.640142
26	40	0.495327
26	41	0.349913
26	42	1.35827
26	43	0.805377
26	44	1.186806
26	45	0.644206
26	46	0.332853
26	47	1.35827
26	48	1.41942
26	49	2.23549
26	50	1.053795
26	51	1.3888
26	52	3.04693
26	53	0.476295
26	54	1.76479
26	55	1.89419
26	56	0.624994
26	57	0.424223
26	58	0.7113065
26	59	0.699607
26	60	1.12417
26	61	1.50093
26	62	0.644206
26	63	0.332853
26	64	1.35827
26	65	1.41942
26	66	1.01623
26	67	1.48495
26	68	1.12681
26	69	2.03526
26	70	1.37106
26	71	1.0083
26	72	1.10277
26	73	1.06079
26	74	2.4401
26	75	0.48475
26	76	0.349913
26	77	1.580153
26	78	2.457
26	79	1.6627
26	80	0.2848
26	81	0.53887
26	82	1.02303
26	83	0.388837
26	84	1.22802
26	85	1.06644
26	86	0.383865
26	87	0.53887
26	88	0.48011
26	89	0.349913
26	90	0.53887
26	91	0.48011
26	92	0.349913
26	93	2.20574
26	94	0.6423025
27	1	0.882805
27	2	0.404759
27	3	0.6866915
27	4	2.54512
27	5	2.4397
27	6	0.602494
27	7	0.685715
27	8	0.888744
27	9	0.644206
27	10	1.00945
27	11	1.2631
27	12	0.747986
27	13	1.12501
27	14	0.780137
27	15	1.09364
27	16	1.06644
27	17	0.684014
27	18	1.01162
27	19	1.47265
27	20	0.811673
27	21	0.6780835
27	22	0.644206
27	23	0.814872
27	24	0.171334
27	25	0.902282
27	26	1.37944
27	27	0.805377
27	28	1.41229
27	29	0.53635
27	30	0.495327
27	31	0.349913
27	32	1.57145
27	33	1.29514
27	34	0.662049
27	35	0.495327
27	36	0.7113065
27	37	0.644206
27	38	0.814872
27	39	0.171334
27	40	1.63213
27	41	1.46614
27	42	1.09746
27	43	0.659706
27	44	0.48011
27	45	0.639772
27	46	0.171334
27	47	1.63213
27	48	0.734127
27	49	0.283467
27	50	0.53887
27	51	1.088201
27	52	1.24777
27	53	1.18098
27	54	0.6729695
27	55	2.24939
27	56	0.582403
27	57	1.37939
27	58	1.42986
27	59	0.322469
27	60	2.20574
27	61	0.211905
27	62	1.349765
27	63	1.64783
27	64	4.01968
27	65	1.12537
27	66	2.3625
27	67	2.26572
27	68	0.877422
27	69	0.448699
27	70	0.6866915
27	71	1.02839
27	72	0.965028
27	73	0.748229
27	74	2.67452
27	75	0.610416
27	76	0.988796
27	77	1.2631
27	78	0.811673
27	79	0.685715
27	80	1.09477
27	81	0.256804
27	82	1.44268
27	83	0.326749
27	84	3.81263
27	85	0.7461935
27	86	0.7517855
27	87	0.713067
27	88	0.342731
27	89	1.35827
27	90	1.06484
27	91	0.889928
28	1	0.699607
28	2	1.12417
28	3	1.21717
28	4	1.286455
28	5	1.1875
28	6	0.579525
28	7	0.811007
28	8	0.473952
28	9	0.349913
28	10	1.99748
28	11	0.69086
28	12	0.210385
28	13	0.623385
28	14	1.83218
28	15	0.343833
28	16	0.349913
28	17	1.70238
28	18	0.745734
28	19	2.79741
28	20	0.0707044
28	21	1.94315
28	22	1.34921
28	23	1.32181
28	24	0.293899
28	25	0.640142
28	26	0.495327
28	27	0.349913
28	28	0.53887
28	29	1.29011
28	30	0.8391375
28	31	0.882805
28	32	0.404759
28	33	0.8098815
28	34	0.624416
28	35	0.926277
28	36	1.13617
28	37	0.719684
28	38	0.6780835
28	39	2.3246
28	40	2.46827
28	41	0.602494
28	42	0.685715
28	43	0.5344545
28	44	1.02839
28	45	0.795176
28	46	0.383865
28	47	0.53887
28	48	0.949699
28	49	1.42043
28	50	0.763144
28	51	2.34367
28	52	1.50015
28	53	0.476849
28	54	0.639772
28	55	0.171334
28	56	0.8450515
28	57	0.699607
28	58	1.12417
28	59	1.66201
28	60	1.76793
28	61	1.19988
28	62	0.694393
28	63	0.685715
28	64	0.527226
28	65	0.723277
28	66	0.393975
28	67	0.53887
28	68	1.51068
28	69	0.62426
28	70	0.632109
28	71	0.171334
28	72	1.93829
28	73	1.260305
28	74	2.116531
28	75	0.699607
28	76	1.12417
28	77	0.719684
28	78	0.283467
28	79	1.57145
28	80	1.58176
28	81	2.09432
28	82	2.44588
28	83	2.8962
28	84	1.49739
28	85	0.644206
28	86	0.814872
28	87	0.171334
28	88	1.92309
28	89	0.232773
28	90	0.9682275
28	91	1.6326665
28	92	1.24777
28	93	2.20954
28	94	2.05094
28	95	0.588879
28	96	1.330895
29	1	1.24777
29	2	2.16241
29	3	0.594409
29	4	0.519238
29	5	1.46233
29	6	2.31038
29	7	0.701255
29	8	0.345199
29	9	1.94022
29	10	0.158629
29	11	1.04743
29	12	3.64839
29	13	0.828803
29	14	1.52763
29	15	0.51984
29	16	1.08685
29	17	1.31198
29	18	0.574796
29	19	0.703711
29	20	0.283467
29	21	0.936116
29	22	1.57747
29	23	0.848573
29	24	0.8060035
29	25	0.326575
29	26	1.29786
29	27	1.45943
29	28	0.89582
29	29	1.4297615
29	30	0.644206
29	31	0.814872
29	32	1.09477
29	33	0.256804
29	34	1.0625525
29	35	2.48879
29	36	1.78931
29	37	0.630452
29	38	0.5344545
29	39	1.02839
29	40	0.965028
29	41	1.06657
29	42	0.9232
29	43	0.181794
29	44	1.45961
29	45	2.21226
29	46	0.703711
29	47	0.283467
29	48	0.53887
29	49	0.949699
29	50	0.644206
29	51	0.6781615
29	52	1.07292
29	53	0.596302
29	54	0.349913
29	55	1.62397
29	56	1.2768285
29	57	1.38208
29	58	0.793544
29	59	0.281637
29	60	1.0985
29	61	0.795114
29	62	0.342157
29	63	2.72673
29	64	4.03092
29	65	0.6627775
29	66	1.07292
29	67	0.596302
29	68	0.349913
29	69	0.53887
29	70	1.02303
29	71	1.06079
29	72	0.569961
29	73	1.24777
29	74	1.102431
29	75	0.281637
29	76	4.04105
29	77	0.465817
29	78	0.790658
29	79	0.48011
29	80	0.349913
29	81	2.06683
29	82	1.68166
29	83	1.19858
29	84	1.81246
29	85	0.345199
29	86	1.45646
29	87	1.057555
29	88	1.27084
29	89	1.19085
29	90	1.083981
29	91	0.652157
29	92	0.220787
29	93	1.20973
29	94	2.17012
29	95	0.663848
29	96	0.424223
29	97	0.639772
29	98	0.171334
29	99	1.87285
29	100	0.748295
29	101	1.086975
29	102	1.57897
29	103	1.60148
29	104	1.0381745
30	1	0.882805
30	2	0.888722
30	3	1.07292
30	4	3.87483
30	5	1.0445325
30	6	1.01174
30	7	0.342731
30	8	1.61734
30	9	0.72446
30	10	0.62429
30	11	0.171334
30	12	2.09935
30	13	4.55597
30	14	0.713965
30	15	0.7517855
30	16	0.983783
30	17	3.87483
30	18	0.674978
30	19	1.31198
30	20	0.777614
30	21	0.863249
30	22	0.310759
30	23	0.936116
30	24	0.659706
30	25	0.48011
30	26	1.10281
30	27	1.94663
30	28	3.46354
30	29	1.25499
30	30	0.8265605
30	31	1.01174
30	32	0.342731
30	33	1.62397
30	34	1.03097
30	35	0.637459
30	36	0.6671145
30	37	1.02839
30	38	1.87799
30	39	0.886425
30	40	0.464849
30	41	0.349913
30	42	2.20574
30	43	0.6423025
30	44	0.644206
30	45	0.332853
30	46	1.61734
30	47	2.04197
30	48	0.378788
30	49	0.654295
30	50	1.494176
30	51	1.27084
30	52	0.617247
30	53	0.383865
30	54	2.20574
30	55	0.211905
30	56	1.61734
30	57	2.37727
30	58	0.6971925
30	59	2.03609
30	60	0.7786855
30	61	1.31198
30	62	0.777614
30	63	0.924337
30	64	0.464849
30	65	1.14297
30	66	2.04073
30	67	0.652708
30	68	0.424223
30	69	0.349913
30	70	0.53887
30	71	0.48011
30	72	0.6866915
30	73	1.32909
30	74	4.0183
30	75	0.630549
30	76	1.32909
30	77	0.871451
30	78	0.424223
30	79	0.349913
30	80	0.53887
30	81	0.48011
30	82	2.67788
30	83	0.042651
30	84	0.633696
30	85	2.187225
30	86	1.19618
30	87	0.777614
30	88	3.81292
30	89	0.36321
30	90	0.790658
30	91	0.48011
30	92	0.6866915
30	93	1.32909
30	94	1.33736
30	95	1.25079
30	96	0.281637
30	97	1.18577
30	98	2.28616
30	99	2.03528
30	100	0.594409
30	101	0.939525
30	102	0.863249
30	103	1.220535
30	104	0.649963
30	105	0.647039
